"ego","naics","age","sick","wfh","shift","work_poi","n","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138","T139","T140","T141","T142","T143","T144","T145","T146","T147","T148","T149","T150"
1,0,1,0,0,0,0,207476.087426125,0,1.81234349853309,3.68369462870511,6.01279924975128,9.17156207966342,13.5975338574225,19.8707942978381,28.7973207021992,41.5149797064608,59.637500852764,85.4543761953853,122.208877237262,174.482753277604,248.72099190268,353.934521250825,495.341081162314,655.190515144264,816.602043945818,968.935755528476,1105.94047126012,1224.40093692536,1323.15588981664,1402.39169491982,1463.13896639582,1506.91903628075,1535.49955246857,1550.7293341477,1554.43021862926,1548.32951090253,1534.02105082821,1512.94578471066,1486.38584727299,1455.467161504,1421.16756048966,1384.3279835423,1345.66524462506,1305.78513775739,1265.19547871054,1224.31831498057,1183.50129067976,1143.02791446673,1103.12677225928,1063.9796600847,1025.72871869959,988.482636143782,952.322005301898,917.303933968867,883.465984634239,850.829535681488,819.402632273061,789.182403523342,760.157106385307,732.307840979886,705.610013561576,680.034547811353,655.548909122462,632.11796842873,609.70472449546,588.27091030942,567.777501118642,548.185139888857,529.45449270838,511.54654484388,494.422846336456,478.045714919605,462.378646542015,447.386991518128,433.037117466026,419.296395402703,406.133371402677,393.517858469493,381.420978107734,369.815173188372,358.674203486701,347.973130637429,337.688296093813,327.797294392452,318.278942504215,309.113245958843,300.281362098323,291.765560498438,283.549181682846,275.616593847432,267.953147150916,260.545126601101,253.379707787296,246.444906821727,239.729534556631,233.223147840145,226.916008680972,220.799031506186,214.863744800413,209.10224929959,203.507176414076,198.071650076428,192.789250368795,187.653979095428,182.660227355042,177.80274512752,173.076612647825,168.595488627773,164.839821377201,162.173316425909,160.794210264811,160.801513178285,162.236793638748,165.110328774311,169.417402865789,175.148368184516,182.294743765047,190.852886821242,200.826121381116,212.225924897743,225.072565356225,239.395397966298,255.232987307709,272.633131677174,291.652858404212,312.358407191842,334.825235248418,359.138044519281,385.390837739332,413.687005758853,444.139442303658,476.870687542967,512.013083105686,549.708949772887,590.11077221266,633.38138874343,679.694173445675,729.233201842974,782.193406953695,838.780696105317,899.212027157267,963.715429131075,1032.52995684854,1105.90556392139,1184.10287775178,1267.39287391399,1356.05637331197,1450.3834331078,1550.67256360319,1657.22971163513,1770.36705743607,1890.4015676335,2017.65326560943,2152.4432314725,2295.09128626086,2445.91333942321,2605.21839696638,2773.30520309315
2,0,1,0,0,1,0,207476.087426125,0,1.81234349853309,3.68369462870511,6.01279924975128,9.17156207966342,13.5975338574225,19.8707942978381,28.7973207021992,41.5149797064608,59.637500852764,85.4543761953853,122.208877237262,174.482753277604,248.72099190268,353.934521250825,495.341081162314,655.190515144264,816.602043945818,968.935755528476,1105.94047126012,1224.40093692536,1323.15588981664,1402.39169491982,1463.13896639582,1506.91903628075,1535.49955246857,1550.7293341477,1554.43021862926,1548.32951090253,1534.02105082821,1512.94578471066,1486.38584727299,1455.467161504,1421.16756048966,1384.3279835423,1345.66524462506,1305.78513775739,1265.19547871054,1224.31831498057,1183.50129067976,1143.02791446673,1103.12677225928,1063.9796600847,1025.72871869959,988.482636143782,952.322005301898,917.303933968867,883.465984634239,850.829535681488,819.402632273061,789.182403523342,760.157106385307,732.307840979886,705.610013561576,680.034547811353,655.548909122462,632.11796842873,609.70472449546,588.27091030942,567.777501118642,548.185139888857,529.45449270838,511.54654484388,494.422846336456,478.045714919605,462.378646542015,447.386991518128,433.037117466026,419.296395402703,406.133371402677,393.517858469493,381.420978107734,369.815173188372,358.674203486701,347.973130637429,337.688296093813,327.797294392452,318.278942504215,309.113245958843,300.281362098323,291.765560498438,283.549181682846,275.616593847432,267.953147150916,260.545126601101,253.379707787296,246.444906821727,239.729534556631,233.223147840145,226.916008680972,220.799031506186,214.863744800413,209.10224929959,203.507176414076,198.071650076428,192.789250368795,187.653979095428,182.660227355042,177.80274512752,173.076612647825,168.595488627773,164.839821377201,162.173316425909,160.794210264811,160.801513178285,162.236793638748,165.110328774311,169.417402865789,175.148368184516,182.294743765047,190.852886821242,200.826121381116,212.225924897743,225.072565356225,239.395397966298,255.232987307709,272.633131677174,291.652858404212,312.358407191842,334.825235248418,359.138044519281,385.390837739332,413.687005758853,444.139442303658,476.870687542967,512.013083105686,549.708949772887,590.11077221266,633.38138874343,679.694173445675,729.233201842974,782.193406953695,838.780696105317,899.212027157267,963.715429131075,1032.52995684854,1105.90556392139,1184.10287775178,1267.39287391399,1356.05637331197,1450.3834331078,1550.67256360319,1657.22971163513,1770.36705743607,1890.4015676335,2017.65326560943,2152.4432314725,2295.09128626086,2445.91333942321,2605.21839696638,2773.30520309315
3,0,1,1,0,0,0,1678.41769816025,0,0.0146613011688237,0.0297999559184765,0.0486416955393022,0.0741951147491331,0.109999864373562,0.160748610790478,0.232961462334196,0.335843409920182,0.48244902893191,0.691299605515496,0.988632208038673,1.41151177833511,2.012076282584,2.86322135638296,4.00715690932185,5.30028963784283,6.60605923273215,7.83839207994671,8.94671806810322,9.90502678006807,10.7039239579066,11.344917237002,11.8363439687528,12.1905112611533,12.421718841686,12.5449230886259,12.574862105164,12.525509257099,12.4097582184126,12.2392658012673,12.0244040810062,11.7742814281149,11.4968082113385,11.1987873709215,10.8860177112317,10.5633999194581,10.2350420689141,9.904358393961,9.57416122848227,9.24674407027874,8.92395610907994,8.60726801880021,8.29782967441796,7.99652032872736,7.70399195336329,7.42070653281224,7.1469679360551,6.88294910763514,6.62871513044075,6.38424277989076,6.14943705834858,5.92414507160884,5.70816786383894,5.50127021656597,5.30318893483356,5.11363983530706,4.93232358938461,4.75893062870553,4.59314525503596,4.43464908208046,4.28312391059822,4.13825412340305,3.99972867216013,3.86724271892985,3.74050095717093,3.61922308159039,3.50313701656858,3.39197880367431,3.28549399033013,3.18343837302452,3.0855783336167,2.99169094341329,2.90156392707166,2.81499554089118,2.73179439450942,2.65177923462258,2.5747786970439,2.50063103266211,2.42918381017257,2.36029359589977,2.29382561980692,2.22965342540929,2.16765849999929,2.10772989351074,2.04976386040776,1.99366345472619,1.93933815970401,1.88670349345644,1.83568067863068,1.78619621573778,1.7381815728254,1.69157284727819,1.6463104294736,1.60233869414206,1.55960570612384,1.51806294186123,1.47766502706892,1.43836949069982,1.40013653336879,1.36388561907688,1.3335034267965,1.31193222233626,1.30077567790193,1.30083475622453,1.31244573345352,1.33569174839262,1.37053465232486,1.41689639809432,1.47470837730053,1.54394112092463,1.62462151933033,1.7168424215809,1.82076778943851,1.93663509751609,2.06475632139585,2.20551813458867,2.35938187064066,2.52688338836449,2.7086331133544,2.90531625828184,3.11769327634357,3.34660056770065,3.59295140785278,3.85773710905819,4.14202827436762,4.44697623510188,4.77381454529986,5.12386051684542,5.49851669269514,5.89927218718699,6.32770394845047,6.78547770339855,7.27434857434695,7.79616124590569,8.35284959801596,8.94643567847538,9.57902788276127,10.2528183198792,10.9700787445215,11.7331556298667,12.5444638323915,13.4064783678544,14.321724678265,15.2927669260955,16.322194002022,17.4126033453134,18.566582209746,19.7866862055411,21.0754150961999,22.4351856303867
4,0,1,1,0,1,0,1678.41769816025,0,0.0146613011688237,0.0297999559184765,0.0486416955393022,0.0741951147491331,0.109999864373562,0.160748610790478,0.232961462334196,0.335843409920182,0.48244902893191,0.691299605515496,0.988632208038673,1.41151177833511,2.012076282584,2.86322135638296,4.00715690932185,5.30028963784283,6.60605923273215,7.83839207994671,8.94671806810322,9.90502678006807,10.7039239579066,11.344917237002,11.8363439687528,12.1905112611533,12.421718841686,12.5449230886259,12.574862105164,12.525509257099,12.4097582184126,12.2392658012673,12.0244040810062,11.7742814281149,11.4968082113385,11.1987873709215,10.8860177112317,10.5633999194581,10.2350420689141,9.904358393961,9.57416122848227,9.24674407027874,8.92395610907994,8.60726801880021,8.29782967441796,7.99652032872736,7.70399195336329,7.42070653281224,7.1469679360551,6.88294910763514,6.62871513044075,6.38424277989076,6.14943705834858,5.92414507160884,5.70816786383894,5.50127021656597,5.30318893483356,5.11363983530706,4.93232358938461,4.75893062870553,4.59314525503596,4.43464908208046,4.28312391059822,4.13825412340305,3.99972867216013,3.86724271892985,3.74050095717093,3.61922308159039,3.50313701656858,3.39197880367431,3.28549399033013,3.18343837302452,3.0855783336167,2.99169094341329,2.90156392707166,2.81499554089118,2.73179439450942,2.65177923462258,2.5747786970439,2.50063103266211,2.42918381017257,2.36029359589977,2.29382561980692,2.22965342540929,2.16765849999929,2.10772989351074,2.04976386040776,1.99366345472619,1.93933815970401,1.88670349345644,1.83568067863068,1.78619621573778,1.7381815728254,1.69157284727819,1.6463104294736,1.60233869414206,1.55960570612384,1.51806294186123,1.47766502706892,1.43836949069982,1.40013653336879,1.36388561907688,1.3335034267965,1.31193222233626,1.30077567790193,1.30083475622453,1.31244573345352,1.33569174839262,1.37053465232486,1.41689639809432,1.47470837730053,1.54394112092463,1.62462151933033,1.7168424215809,1.82076778943851,1.93663509751609,2.06475632139585,2.20551813458867,2.35938187064066,2.52688338836449,2.7086331133544,2.90531625828184,3.11769327634357,3.34660056770065,3.59295140785278,3.85773710905819,4.14202827436762,4.44697623510188,4.77381454529986,5.12386051684542,5.49851669269514,5.89927218718699,6.32770394845047,6.78547770339855,7.27434857434695,7.79616124590569,8.35284959801596,8.94643567847538,9.57902788276127,10.2528183198792,10.9700787445215,11.7331556298667,12.5444638323915,13.4064783678544,14.321724678265,15.2927669260955,16.322194002022,17.4126033453134,18.566582209746,19.7866862055411,21.0754150961999,22.4351856303867
5,11,1,0,0,0,0,9.423764875,0,8.1928255317571e-05,0.000164487745208859,0.000264133994505855,0.000395932547230796,0.000577311497442693,0.000831155711310358,0.00118912625029248,0.0016958500992423,0.00241459294745831,0.00343513070748744,0.00488470869178126,0.00694324312331621,0.00986414011423537,0.0140023472672355,0.0195641709803628,0.0258505676684356,0.0321964140154963,0.0381824867188425,0.0435625521659829,0.048210080231494,0.0520795452105609,0.0551785731989383,0.057548084569223,0.0592483423327908,0.0603493042700975,0.0609241024806057,0.0610447729027378,0.0607795885199672,0.0601915233151475,0.0593374871270721,0.0582680946048977,0.0570277709282635,0.0556550758055752,0.0541831489324569,0.052640217461517,0.0510501166028499,0.049432807472887,0.0478048618151212,0.0461799130495579,0.0445690637057142,0.0429812508916922,0.0414235688482833,0.0399015518277043,0.0384194199356178,0.0369802913943142,0.0355863651008061,0.0342390765472649,0.0329392307413893,0.031687114838632,0.03048259352487,0.0293251895472017,0.0282141511682767,0.0271485095693736,0.0261271262286231,0.0251487328451385,0.0242119648660482,0.0233153893717212,0.0224575283427132,0.0216368780118152,0.0208519249349074,0.0201011592862133,0.0193830858114773,0.0186962328007093,0.0180391593952046,0.0174104704470223,0.0168088411835673,0.016232986502365,0.0156816601543181,0.015153660582243,0.014647833810873,0.0141630745336152,0.0136983262161889,0.0132525806397482,0.0128248771260364,0.0124143015693243,0.0120199853494182,0.0116411041463507,0.0112768766744058,0.0109265633418251,0.0105894648331157,0.0102649206484614,0.00995230758773067,0.00965103815953079,0.0093605589512854,0.00908034910293075,0.00880991858504349,0.00854880662843721,0.00829658005364097,0.00805283187230786,0.00781717948119581,0.00758926334827419,0.00736874557970712,0.00715530849228904,0.00694865330187955,0.00674849886992107,0.00655458051366961,0.00636664888205126,0.00618446889736213,0.00600781875479099,0.0058415935557396,0.00570650052653531,0.00561813509276817,0.00558484887480231,0.00561061372760674,0.00569684463903109,0.00584355132481678,0.00605006276773878,0.00631547863686507,0.00663894525222797,0.00701982273670011,0.00745778215905479,0.00795285929743587,0.00850548267662766,0.00911648544272131,0.00978710873290053,0.0105190001989774,0.0113142109277367,0.0121751916196834,0.0131047898636066,0.0141062482767417,0.015183204151648,0.0163396906653786,0.0175801394612233,0.0189093847140991,0.0203326682165923,0.02185564546693,0.0234843925329548,0.0252254134299125,0.0270856475784425,0.0290724769800519,0.0311937333396052,0.0334577040468831,0.0358731369188104,0.0384492431407305,0.0411956980022111,0.0441226388250939,0.0472406594571859,0.0505608011065437,0.0540945371191292,0.0578537534522367,0.0618507229136939,0.0660980708855588,0.0706087339717554,0.0753959094922086,0.0804729943137418,0.0858535133164139,0.0915510357486978,0.0975790785245802,0.103950996224884,0.110679856622737
6,11,1,0,0,1,0,9.423764875,0,8.1928255317571e-05,0.000164487745208859,0.000264133994505855,0.000395932547230796,0.000577311497442693,0.000831155711310358,0.00118912625029248,0.0016958500992423,0.00241459294745831,0.00343513070748744,0.00488470869178126,0.00694324312331621,0.00986414011423537,0.0140023472672355,0.0195641709803628,0.0258505676684356,0.0321964140154963,0.0381824867188425,0.0435625521659829,0.048210080231494,0.0520795452105609,0.0551785731989383,0.057548084569223,0.0592483423327908,0.0603493042700975,0.0609241024806057,0.0610447729027378,0.0607795885199672,0.0601915233151475,0.0593374871270721,0.0582680946048977,0.0570277709282635,0.0556550758055752,0.0541831489324569,0.052640217461517,0.0510501166028499,0.049432807472887,0.0478048618151212,0.0461799130495579,0.0445690637057142,0.0429812508916922,0.0414235688482833,0.0399015518277043,0.0384194199356178,0.0369802913943142,0.0355863651008061,0.0342390765472649,0.0329392307413893,0.031687114838632,0.03048259352487,0.0293251895472017,0.0282141511682767,0.0271485095693736,0.0261271262286231,0.0251487328451385,0.0242119648660482,0.0233153893717212,0.0224575283427132,0.0216368780118152,0.0208519249349074,0.0201011592862133,0.0193830858114773,0.0186962328007093,0.0180391593952046,0.0174104704470223,0.0168088411835673,0.016232986502365,0.0156816601543181,0.015153660582243,0.014647833810873,0.0141630745336152,0.0136983262161889,0.0132525806397482,0.0128248771260364,0.0124143015693243,0.0120199853494182,0.0116411041463507,0.0112768766744058,0.0109265633418251,0.0105894648331157,0.0102649206484614,0.00995230758773067,0.00965103815953079,0.0093605589512854,0.00908034910293075,0.00880991858504349,0.00854880662843721,0.00829658005364097,0.00805283187230786,0.00781717948119581,0.00758926334827419,0.00736874557970712,0.00715530849228904,0.00694865330187955,0.00674849886992107,0.00655458051366961,0.00636664888205126,0.00618446889736213,0.00600781875479099,0.0058415935557396,0.00570650052653531,0.00561813509276817,0.00558484887480231,0.00561061372760674,0.00569684463903109,0.00584355132481678,0.00605006276773878,0.00631547863686507,0.00663894525222797,0.00701982273670011,0.00745778215905479,0.00795285929743587,0.00850548267662766,0.00911648544272131,0.00978710873290053,0.0105190001989774,0.0113142109277367,0.0121751916196834,0.0131047898636066,0.0141062482767417,0.015183204151648,0.0163396906653786,0.0175801394612233,0.0189093847140991,0.0203326682165923,0.02185564546693,0.0234843925329548,0.0252254134299125,0.0270856475784425,0.0290724769800519,0.0311937333396052,0.0334577040468831,0.0358731369188104,0.0384492431407305,0.0411956980022111,0.0441226388250939,0.0472406594571859,0.0505608011065437,0.0540945371191292,0.0578537534522367,0.0618507229136939,0.0660980708855588,0.0706087339717554,0.0753959094922086,0.0804729943137418,0.0858535133164139,0.0915510357486978,0.0975790785245802,0.103950996224884,0.110679856622737
7,11,1,1,0,0,0,0.07623535775,0,6.62774372749656e-07,1.33065523894326e-06,2.13676273041461e-06,3.20297246200219e-06,4.67027235128592e-06,6.7237939229358e-06,9.61966542071253e-06,1.3718905418479e-05,1.95333138731468e-05,2.7789150289397e-05,3.95157900862291e-05,5.61687001397346e-05,7.97978579134339e-05,0.00011327468028084,0.000158268122512992,0.000209123137130878,0.000260459081194816,0.000308884567198583,0.000352407640993562,0.000390004712803719,0.000421307493687273,0.000446377676412011,0.00046554629419932,0.000479300856265769,0.000488207299526293,0.000492857240159723,0.000493833426739409,0.000491688166691181,0.000486930900156583,0.000480022010217903,0.000471370953810563,0.000461337116966347,0.000450232435859813,0.000438325000430084,0.000425843159655079,0.000412979733049364,0.000399896199901997,0.000386726620518011,0.000373581285069672,0.000360550009604062,0.000347705092575399,0.00033510392420849,0.000322791274900649,0.000310801284007981,0.000299159176989206,0.000287882742244465,0.000276983592463663,0.000266468239911345,0.000256339007586758,0.000246594800840285,0.000237231758842825,0.000228243800270553,0.000219623087678161,0.000211360410774095,0.000203445509394494,0.000195867344726554,0.000188614324891431,0.000181674493166671,0.000175035684538324,0.000168685655709211,0.000162612192653438,0.00015680319922423,0.000151246769740672,0.000145931248099258,0.000140845347982491,0.000135978352387764,0.00013131986523154,0.000126859804742142,0.000122588450691728,0.000118496467775513,0.000114574914403313,0.000110815243537935,0.000107209298999188,0.000103749309195618,0.000100427879293182,9.72379824218241e-05,9.41729500866878e-05,9.12264619267636e-05,8.839253487233e-05,8.56655116762576e-05,8.30400490982981e-05,8.05111056411716e-05,7.8073928680307e-05,7.57240412782696e-05,7.34572298374346e-05,7.12695301705694e-05,6.91572147967542e-05,6.71167794273765e-05,6.51449316519574e-05,6.32385763280116e-05,6.13948049520544e-05,5.96108840669376e-05,5.78842437132928e-05,5.62124668193726e-05,5.45932790607643e-05,5.30245392355231e-05,5.15042301701967e-05,5.00304501585042e-05,4.86014048677812e-05,4.72566941619395e-05,4.6163833129483e-05,4.54489839640668e-05,4.51797087042921e-05,4.53881384345512e-05,4.60857199710965e-05,4.7272531911286e-05,4.89431459322696e-05,5.10902786338768e-05,5.37070240078824e-05,5.67882056452429e-05,6.03311625935605e-05,6.43361842870085e-05,6.88067373592168e-05,7.37495617056688e-05,7.91746977442306e-05,8.50954744710104e-05,9.15284845468905e-05,9.84935533847737e-05,0.00010601371710164,0.000114115207473035,0.000122827449076415,0.000132183069072961,0.000142217918093086,0.000152971103124189,0.000164485028655171,0.000176805445926257,0.000189981508456432,0.000204065831727475,0.000219114553516807,0.000235187391944867,0.000252347703093866,0.000270662529396751,0.000290202638000372,0.000311042544559487,0.000333260519189208,0.000356938569703552,0.000382162397071106,0.000409021321267203,0.000437608158129844,0.000468019061395732,0.000500353314303332,0.000534713052308134,0.000571202928554746,0.00060992970529999,0.000651001759073688,0.000694528501993341,0.000740619705103267,0.000789384716077895,0.000840931569366318,0.000895365979231632
8,11,1,1,0,1,0,0.07623535775,0,6.62774372749656e-07,1.33065523894326e-06,2.13676273041461e-06,3.20297246200219e-06,4.67027235128592e-06,6.7237939229358e-06,9.61966542071253e-06,1.3718905418479e-05,1.95333138731468e-05,2.7789150289397e-05,3.95157900862291e-05,5.61687001397346e-05,7.97978579134339e-05,0.00011327468028084,0.000158268122512992,0.000209123137130878,0.000260459081194816,0.000308884567198583,0.000352407640993562,0.000390004712803719,0.000421307493687273,0.000446377676412011,0.00046554629419932,0.000479300856265769,0.000488207299526293,0.000492857240159723,0.000493833426739409,0.000491688166691181,0.000486930900156583,0.000480022010217903,0.000471370953810563,0.000461337116966347,0.000450232435859813,0.000438325000430084,0.000425843159655079,0.000412979733049364,0.000399896199901997,0.000386726620518011,0.000373581285069672,0.000360550009604062,0.000347705092575399,0.00033510392420849,0.000322791274900649,0.000310801284007981,0.000299159176989206,0.000287882742244465,0.000276983592463663,0.000266468239911345,0.000256339007586758,0.000246594800840285,0.000237231758842825,0.000228243800270553,0.000219623087678161,0.000211360410774095,0.000203445509394494,0.000195867344726554,0.000188614324891431,0.000181674493166671,0.000175035684538324,0.000168685655709211,0.000162612192653438,0.00015680319922423,0.000151246769740672,0.000145931248099258,0.000140845347982491,0.000135978352387764,0.00013131986523154,0.000126859804742142,0.000122588450691728,0.000118496467775513,0.000114574914403313,0.000110815243537935,0.000107209298999188,0.000103749309195618,0.000100427879293182,9.72379824218241e-05,9.41729500866878e-05,9.12264619267636e-05,8.839253487233e-05,8.56655116762576e-05,8.30400490982981e-05,8.05111056411716e-05,7.8073928680307e-05,7.57240412782696e-05,7.34572298374346e-05,7.12695301705694e-05,6.91572147967542e-05,6.71167794273765e-05,6.51449316519574e-05,6.32385763280116e-05,6.13948049520544e-05,5.96108840669376e-05,5.78842437132928e-05,5.62124668193726e-05,5.45932790607643e-05,5.30245392355231e-05,5.15042301701967e-05,5.00304501585042e-05,4.86014048677812e-05,4.72566941619395e-05,4.6163833129483e-05,4.54489839640668e-05,4.51797087042921e-05,4.53881384345512e-05,4.60857199710965e-05,4.7272531911286e-05,4.89431459322696e-05,5.10902786338768e-05,5.37070240078824e-05,5.67882056452429e-05,6.03311625935605e-05,6.43361842870085e-05,6.88067373592168e-05,7.37495617056688e-05,7.91746977442306e-05,8.50954744710104e-05,9.15284845468905e-05,9.84935533847737e-05,0.00010601371710164,0.000114115207473035,0.000122827449076415,0.000132183069072961,0.000142217918093086,0.000152971103124189,0.000164485028655171,0.000176805445926257,0.000189981508456432,0.000204065831727475,0.000219114553516807,0.000235187391944867,0.000252347703093866,0.000270662529396751,0.000290202638000372,0.000311042544559487,0.000333260519189208,0.000356938569703552,0.000382162397071106,0.000409021321267203,0.000437608158129844,0.000468019061395732,0.000500353314303332,0.000534713052308134,0.000571202928554746,0.00060992970529999,0.000651001759073688,0.000694528501993341,0.000740619705103267,0.000789384716077895,0.000840931569366318,0.000895365979231632
9,23,1,0,0,0,0,58.5719551991146,0,0.000510558073897187,0.00103190093464307,0.00167103144748195,0.00252576227880783,0.00370933436450621,0.00537067411837281,0.00771608480924761,0.0110365960056548,0.0157449721098574,0.0224270399439238,0.0319131065008866,0.0453769362478269,0.0644711295668797,0.0915091792334771,0.127830158525133,0.168859514205414,0.210246233744226,0.249247952470227,0.284254786078868,0.314440921258614,0.33951132290175,0.359519267800991,0.374736154755255,0.385559975933359,0.392451993168414,0.395893929438609,0.396359932417243,0.394299074814858,0.390125288730519,0.38421237062991,0.376892500298387,0.368456975625815,0.359158382981876,0.349213565528144,0.338806997535793,0.328094242624914,0.317205390959538,0.30624827537317,0.295311462681866,0.284466954852176,0.273772610884374,0.263274283357042,0.253007691025281,0.243000045021379,0.233271451522853,0.223836116520067,0.214703372996317,0.205878554544812,0.197363733401013,0.189158342997679,0.181259700945309,0.173663444235356,0.166363896831705,0.159354369838863,0.152627411483188,0.146175014063034,0.139988783051051,0.134060075342151,0.128380111522361,0.122940066586908,0.117731142680392,0.112744626940974,0.107971937050192,0.103404656704329,0.0990346109703777,0.0948540002528696,0.0908552482621336,0.0870309973390659,0.0833741301353506,0.0798777729650485,0.0765352900678237,0.0733402748347112,0.0702865407455735,0.067368113251356,0.0645792230174427,0.06191430048663,0.0593679714704619,0.0569350534829574,0.0546105525124666,0.0523896599759365,0.0502677497119211,0.048240374843724,0.0463032643638633,0.0444523194498825,0.0426836097844478,0.040993369188083,0.039377991358092,0.0378340250905898,0.0363581700544195,0.0349472711247866,0.0335983139461236,0.032308419964273,0.0310748412946755,0.0298949557599551,0.0287662619650383,0.0276863744310416,0.0266530188220572,0.0256640272731313,0.0247173338005854,0.0238440526041159,0.0231778268753598,0.0228192910371457,0.0228222685021483,0.0232123160775644,0.0239985105961803,0.0251808844124441,0.0267550971053808,0.0287153424609555,0.0310561237950396,0.0337733287545112,0.0368648542111468,0.0403309529358556,0.0441744156043629,0.0484006494766226,0.0530177028047397,0.0580362582778801,0.0634696162319474,0.0693336730451105,0.0756469062476054,0.0824303650929172,0.0897076703944357,0.0975050240489603,0.105851227032856,0.114777706518367,0.124318548962367,0.134510539357414,0.145393204859815,0.157008861228301,0.169402659176935,0.182622628294893,0.196719719900449,0.211747841806607,0.227763884279669,0.24482773345813,0.263002269567588,0.282353345937862,0.302949744668477,0.324863107747536,0.348167826418627,0.372940902792196,0.399261769229074,0.42721205040048,0.456875278442173,0.488336547114665,0.521682095021847,0.556998820244943,0.594373714819377,0.633893213099356,0.675642452719583,0.719704440632819
10,23,1,0,0,1,0,58.5719551991146,0,0.000510558073897187,0.00103190093464307,0.00167103144748195,0.00252576227880783,0.00370933436450621,0.00537067411837281,0.00771608480924761,0.0110365960056548,0.0157449721098574,0.0224270399439238,0.0319131065008866,0.0453769362478269,0.0644711295668797,0.0915091792334771,0.127830158525133,0.168859514205414,0.210246233744226,0.249247952470227,0.284254786078868,0.314440921258614,0.33951132290175,0.359519267800991,0.374736154755255,0.385559975933359,0.392451993168414,0.395893929438609,0.396359932417243,0.394299074814858,0.390125288730519,0.38421237062991,0.376892500298387,0.368456975625815,0.359158382981876,0.349213565528144,0.338806997535793,0.328094242624914,0.317205390959538,0.30624827537317,0.295311462681866,0.284466954852176,0.273772610884374,0.263274283357042,0.253007691025281,0.243000045021379,0.233271451522853,0.223836116520067,0.214703372996317,0.205878554544812,0.197363733401013,0.189158342997679,0.181259700945309,0.173663444235356,0.166363896831705,0.159354369838863,0.152627411483188,0.146175014063034,0.139988783051051,0.134060075342151,0.128380111522361,0.122940066586908,0.117731142680392,0.112744626940974,0.107971937050192,0.103404656704329,0.0990346109703777,0.0948540002528696,0.0908552482621336,0.0870309973390659,0.0833741301353506,0.0798777729650485,0.0765352900678237,0.0733402748347112,0.0702865407455735,0.067368113251356,0.0645792230174427,0.06191430048663,0.0593679714704619,0.0569350534829574,0.0546105525124666,0.0523896599759365,0.0502677497119211,0.048240374843724,0.0463032643638633,0.0444523194498825,0.0426836097844478,0.040993369188083,0.039377991358092,0.0378340250905898,0.0363581700544195,0.0349472711247866,0.0335983139461236,0.032308419964273,0.0310748412946755,0.0298949557599551,0.0287662619650383,0.0276863744310416,0.0266530188220572,0.0256640272731313,0.0247173338005854,0.0238440526041159,0.0231778268753598,0.0228192910371457,0.0228222685021483,0.0232123160775644,0.0239985105961803,0.0251808844124441,0.0267550971053808,0.0287153424609555,0.0310561237950396,0.0337733287545112,0.0368648542111468,0.0403309529358556,0.0441744156043629,0.0484006494766226,0.0530177028047397,0.0580362582778801,0.0634696162319474,0.0693336730451105,0.0756469062476054,0.0824303650929172,0.0897076703944357,0.0975050240489603,0.105851227032856,0.114777706518367,0.124318548962367,0.134510539357414,0.145393204859815,0.157008861228301,0.169402659176935,0.182622628294893,0.196719719900449,0.211747841806607,0.227763884279669,0.24482773345813,0.263002269567588,0.282353345937862,0.302949744668477,0.324863107747536,0.348167826418627,0.372940902792196,0.399261769229074,0.42721205040048,0.456875278442173,0.488336547114665,0.521682095021847,0.556998820244943,0.594373714819377,0.633893213099356,0.675642452719583,0.719704440632819
